site,class,date,quadrant,transect_unit,species_code,species_name,percent_cover,height_cm,notes
S206,Open-Dry,2022-06-20,E,5,Osmber,Osmorhiza berteroi,0.5,,
S206,Open-Dry,2022-06-20,E,5,Stemed,Stellaria media,0.5,,
S206,Open-Dry,2022-06-20,E,5,Urtdio,Urtica dioica,1,,
S206,Open-Dry,2022-06-20,E,5,Veroff,Veronica officinalis,0.5,,
S206,Open-Dry,2022-06-20,N,1,Clacri,Claopodium crispifolium,0.5,,
S206,Open-Dry,2022-06-20,N,1,Clasib,Claytonia sibirica,5,,
S206,Open-Dry,2022-06-20,N,1,Galapa,Galium aparine,0.5,,
S206,Open-Dry,2022-06-20,N,1,Kinore,Kindbergia oregana,1,,
S206,Open-Dry,2022-06-20,N,1,Leuaca,Leucolepis acanthoneuron,0.5,,
S206,Open-Dry,2022-06-20,N,1,Mycmur,Mycelis muralis,0.5,,
S206,Open-Dry,2022-06-20,N,1,Nempar,Nemophila parviflora,5,,
S206,Open-Dry,2022-06-20,N,1,Plains,Plagiomnium insigne,5,,
S206,Open-Dry,2022-06-20,N,1,Polmun,Polystichum munitum,3,,
S206,Open-Dry,2022-06-20,N,1,Rhylor,Rhytidiadelphus loreus,1,,
S206,Open-Dry,2022-06-20,N,1,Rumace,Rumex acetosella,0.5,,
S206,Open-Dry,2022-06-20,N,1,Stecri,Stellaria crispa,3,,
S206,Open-Dry,2022-06-20,N,1,Urtdio,Urtica dioica,7,,
S206,Open-Dry,2022-06-20,N,2,Carlep,Carex leptopoda,7,,
S206,Open-Dry,2022-06-20,N,2,Clasib,Claytonia sibirica,3,,
S206,Open-Dry,2022-06-20,N,2,Fessub,Festuca subuliflora,0.5,,
S206,Open-Dry,2022-06-20,N,2,Galapa,Galium aparine,2,,
S206,Open-Dry,2022-06-20,N,2,Kinore,Kindbergia oregana,5,,
S206,Open-Dry,2022-06-20,N,2,Nempar,Nemophila parviflora,15,,
S206,Open-Dry,2022-06-20,N,2,Osmber,Osmorhiza berteroi,0.5,,
S206,Open-Dry,2022-06-20,N,2,Plains,Plagiomnium insigne,3,,
S206,Open-Dry,2022-06-20,N,2,Stecri,Stellaria crispa,0.5,,
S206,Open-Dry,2022-06-20,N,2,Urtdio,Urtica dioica,7,,
S206,Open-Dry,2022-06-20,N,3,Antcur,Antitrichia curtipendula,2,,
S206,Open-Dry,2022-06-20,N,3,Brovul,Bromus vulgaris,0.5,,
S206,Open-Dry,2022-06-20,N,3,Caroli,Cardamine oligosperma,0.5,,
S206,Open-Dry,2022-06-20,N,3,Carlep,Carex leptopoda,10,,
S206,Open-Dry,2022-06-20,N,3,Clasib,Claytonia sibirica,3,,
S206,Open-Dry,2022-06-20,N,3,Elygla,Elymus glaucus,0.5,,
S206,Open-Dry,2022-06-20,N,3,Galapa,Galium aparine,7,,
S206,Open-Dry,2022-06-20,N,3,Isosto,Isothecium stoloniferum,10,,
S206,Open-Dry,2022-06-20,N,3,Kinore,Kindbergia oregana,5,,
S206,Open-Dry,2022-06-20,N,3,Nempar,Nemophila parviflora,1,,
S206,Open-Dry,2022-06-20,N,3,Plains,Plagiomnium insigne,5,,
S206,Open-Dry,2022-06-20,N,3,Stecri,Stellaria crispa,0.5,,
S206,Open-Dry,2022-06-20,N,3,Urtdio,Urtica dioica,3,,
S206,Open-Dry,2022-06-20,N,3,Veroff,Veronica officinalis,0.5,,
S206,Open-Dry,2022-06-20,N,4,Brovul,Bromus vulgaris,2,,
S206,Open-Dry,2022-06-20,N,4,Carlep,Carex leptopoda,10,,
S206,Open-Dry,2022-06-20,N,4,Clasib,Claytonia sibirica,0.5,,
S206,Open-Dry,2022-06-20,N,4,Elygla,Elymus glaucus,1,,
S206,Open-Dry,2022-06-20,N,4,Galapa,Galium aparine,3,,
S206,Open-Dry,2022-06-20,N,4,Hylspl,Hylocomium splendens,0.5,,
S206,Open-Dry,2022-06-20,N,4,Isosto,Isothecium stoloniferum,5,,
S206,Open-Dry,2022-06-20,N,4,Kinore,Kindbergia oregana,0.5,,
S206,Open-Dry,2022-06-20,N,4,Nempar,Nemophila parviflora,10,,
S206,Open-Dry,2022-06-20,N,4,Osmber,Osmorhiza berteroi,0.5,,
S206,Open-Dry,2022-06-20,N,4,Plains,Plagiomnium insigne,5,,
S206,Open-Dry,2022-06-20,N,4,Polmun,Polystichum munitum,2,,
S206,Open-Dry,2022-06-20,N,4,Rhytri,Rhytidiadelphus triquetrus,10,,
S206,Open-Dry,2022-06-20,N,4,Stecri,Stellaria crispa,0.5,,
S206,Open-Dry,2022-06-20,N,4,Urtdio,Urtica dioica,2,,
S206,Open-Dry,2022-06-20,N,5,Brovul,Bromus vulgaris,0.5,,
S206,Open-Dry,2022-06-20,N,5,Clasib,Claytonia sibirica,1,,
S206,Open-Dry,2022-06-20,N,5,Galapa,Galium aparine,2,,
S206,Open-Dry,2022-06-20,N,5,Hypcir,Hypnum circinale,5,,
S206,Open-Dry,2022-06-20,N,5,Lyslat,Lysimachia latifolia,0.5,,
S206,Open-Dry,2022-06-20,N,5,Nempar,Nemophila parviflora,3,,
S206,Open-Dry,2022-06-20,N,5,Osmber,Osmorhiza berteroi,0.5,,
S206,Open-Dry,2022-06-20,N,5,Plains,Plagiomnium insigne,15,,
S206,Open-Dry,2022-06-20,N,5,Poapal,Poa palustris,10,,
S206,Open-Dry,2022-06-20,N,5,Polmun,Polystichum munitum,0.5,,
S206,Open-Dry,2022-06-20,N,5,Rhytri,Rhytidiadelphus triquetrus,15,,
S206,Open-Dry,2022-06-20,N,5,Urtdio,Urtica dioica,2,,
S206,Open-Dry,2022-06-20,S,1,Antcur,Antitrichia curtipendula,5,,
S206,Open-Dry,2022-06-20,S,1,Brovul,Bromus vulgaris,10,,
S206,Open-Dry,2022-06-20,S,1,Clasib,Claytonia sibirica,1,,
S206,Open-Dry,2022-06-20,S,1,Galtri,Galium triflorum,2,,
S206,Open-Dry,2022-06-20,S,1,Isosto,Isothecium stoloniferum,3,,
S206,Open-Dry,2022-06-20,S,1,Kinore,Kindbergia oregana,10,,
S206,Open-Dry,2022-06-20,S,1,Melsub,Melica subulata,0.5,,
S206,Open-Dry,2022-06-20,S,1,Mycmur,Mycelis muralis,0.5,,
S206,Open-Dry,2022-06-20,S,1,Nempar,Nemophila parviflora,1,,
S206,Open-Dry,2022-06-20,S,1,Rhylor,Rhytidiadelphus loreus,5,,
S206,Open-Dry,2022-06-20,S,1,Rhytri,Rhytidiadelphus triquetrus,3,,
S206,Open-Dry,2022-06-20,S,1,Urtdio,Urtica dioica,25,,
S206,Open-Dry,2022-06-20,S,2,Antcur,Antitrichia curtipendula,20,,
S206,Open-Dry,2022-06-20,S,2,Brovul,Bromus vulgaris,10,,
S206,Open-Dry,2022-06-20,S,2,Carlep,Carex leptopoda,5,,
S206,Open-Dry,2022-06-20,S,2,Clasib,Claytonia sibirica,0.5,,
S206,Open-Dry,2022-06-20,S,2,Dicfus,Dicranum fuscescens,0.5,,
S206,Open-Dry,2022-06-20,S,2,Galapa,Galium aparine,0.5,,
S206,Open-Dry,2022-06-20,S,2,Galtri,Galium triflorum,0.5,,
S206,Open-Dry,2022-06-20,S,2,Isosto,Isothecium stoloniferum,3,,
S206,Open-Dry,2022-06-20,S,2,Kinore,Kindbergia oregana,10,,
S206,Open-Dry,2022-06-20,S,2,Nempar,Nemophila parviflora,0.5,,
S206,Open-Dry,2022-06-20,S,2,Osmber,Osmorhiza berteroi,0.5,,
S206,Open-Dry,2022-06-20,S,2,Rhytri,Rhytidiadelphus triquetrus,10,,
S206,Open-Dry,2022-06-20,S,2,Urtdio,Urtica dioica,22,,
S206,Open-Dry,2022-06-20,S,3,Antcur,Antitrichia curtipendula,5,,
S206,Open-Dry,2022-06-20,S,3,Brovul,Bromus vulgaris,3,,
S206,Open-Dry,2022-06-20,S,3,Clasib,Claytonia sibirica,3,,
S206,Open-Dry,2022-06-20,S,3,Galapa,Galium aparine,0.5,,
S206,Open-Dry,2022-06-20,S,3,Galtri,Galium triflorum,2,,
S206,Open-Dry,2022-06-20,S,3,Isosto,Isothecium stoloniferum,5,,
S206,Open-Dry,2022-06-20,S,3,Kinore,Kindbergia oregana,35,,
S206,Open-Dry,2022-06-20,S,3,Melsub,Melica subulata,0.5,,
S206,Open-Dry,2022-06-20,S,3,Osmber,Osmorhiza berteroi,0.5,,
S206,Open-Dry,2022-06-20,S,3,Urtdio,Urtica dioica,1,,
S206,Open-Dry,2022-06-20,S,4,Brovul,Bromus vulgaris,2,,
S206,Open-Dry,2022-06-20,S,4,Clasib,Claytonia sibirica,2,,
S206,Open-Dry,2022-06-20,S,4,Isosto,Isothecium stoloniferum,10,,
S206,Open-Dry,2022-06-20,S,4,Kinore,Kindbergia oregana,25,,
S206,Open-Dry,2022-06-20,S,4,Lyslat,Lysimachia latifolia,0.5,,
S206,Open-Dry,2022-06-20,S,4,Melsub,Melica subulata,2,,
S206,Open-Dry,2022-06-20,S,4,Nempar,Nemophila parviflora,0.5,,
S206,Open-Dry,2022-06-20,S,4,Osmber,Osmorhiza berteroi,1,,
S206,Open-Dry,2022-06-20,S,4,Urtdio,Urtica dioica,25,,
S206,Open-Dry,2022-06-20,S,5,Clasib,Claytonia sibirica,20,,
S206,Open-Dry,2022-06-20,S,5,Digpur,Digitalis purpurea,1,,
S206,Open-Dry,2022-06-20,S,5,Galapa,Galium aparine,5,,
S206,Open-Dry,2022-06-20,S,5,Isosto,Isothecium stoloniferum,5,,
S206,Open-Dry,2022-06-20,S,5,Kinore,Kindbergia oregana,2,,
S206,Open-Dry,2022-06-20,S,5,Lyslat,Lysimachia latifolia,0.5,,
S206,Open-Dry,2022-06-20,S,5,Nempar,Nemophila parviflora,20,,
S206,Open-Dry,2022-06-20,S,5,Urtdio,Urtica dioica,1,,
S206,Open-Dry,2022-06-20,W,1,Brovul,Bromus vulgaris,0.5,,
S206,Open-Dry,2022-06-20,W,1,Carlep,Carex leptopoda,10,,
S206,Open-Dry,2022-06-20,W,1,Galapa,Galium aparine,0.5,,
S206,Open-Dry,2022-06-20,W,1,Isosto,Isothecium stoloniferum,2,,
S206,Open-Dry,2022-06-20,W,1,Kinore,Kindbergia oregana,1,,
S206,Open-Dry,2022-06-20,W,1,Nempar,Nemophila parviflora,1,,
S206,Open-Dry,2022-06-20,W,1,Polmun,Polystichum munitum,1,,
S206,Open-Dry,2022-06-20,W,1,Rosgym,Rosa gymnocarpa,5,,
S206,Open-Dry,2022-06-20,W,1,Tiatri,Tiarella trifoliata,2,,
S206,Open-Dry,2022-06-20,W,1,Urtdio,Urtica dioica,1,,
S206,Open-Dry,2022-06-20,W,2,Brovul,Bromus vulgaris,1,,
S206,Open-Dry,2022-06-20,W,2,Carlep,Carex leptopoda,1,,
S206,Open-Dry,2022-06-20,W,2,Clasib,Claytonia sibirica,2,,
S206,Open-Dry,2022-06-20,W,2,Galapa,Galium aparine,0.5,,
S206,Open-Dry,2022-06-20,W,2,Isosto,Isothecium stoloniferum,1,,
S206,Open-Dry,2022-06-20,W,2,Kinore,Kindbergia oregana,20,,
S206,Open-Dry,2022-06-20,W,2,Nempar,Nemophila parviflora,3,,
S206,Open-Dry,2022-06-20,W,2,Osmber,Osmorhiza berteroi,0.5,,
S206,Open-Dry,2022-06-20,W,2,Polmun,Polystichum munitum,0.5,,
S206,Open-Dry,2022-06-20,W,2,Rosgym,Rosa gymnocarpa,5,,
S206,Open-Dry,2022-06-20,W,3,Antcur,Antitrichia curtipendula,5,,
S206,Open-Dry,2022-06-20,W,3,Brovul,Bromus vulgaris,7,,
S206,Open-Dry,2022-06-20,W,3,Clasib,Claytonia sibirica,12,,
S206,Open-Dry,2022-06-20,W,3,Galapa,Galium aparine,12,,
S206,Open-Dry,2022-06-20,W,3,Galtri,Galium triflorum,1,,
S206,Open-Dry,2022-06-20,W,3,Isosto,Isothecium stoloniferum,5,,
S206,Open-Dry,2022-06-20,W,3,Kinore,Kindbergia oregana,15,,
S206,Open-Dry,2022-06-20,W,3,Osmber,Osmorhiza berteroi,1,,
S206,Open-Dry,2022-06-20,W,3,Plains,Plagiomnium insigne,5,,
S206,Open-Dry,2022-06-20,W,3,Rubleu,Rubus leucodermis,0.5,,
S206,Open-Dry,2022-06-20,W,3,Urtdio,Urtica dioica,1,,
S206,Open-Dry,2022-06-20,W,4,Brovul,Bromus vulgaris,10,,
S206,Open-Dry,2022-06-20,W,4,Carlep,Carex leptopoda,5,,
S206,Open-Dry,2022-06-20,W,4,Clasib,Claytonia sibirica,5,,
S206,Open-Dry,2022-06-20,W,4,Fessub,Festuca subuliflora,0.5,,
S206,Open-Dry,2022-06-20,W,4,Galapa,Galium aparine,2,,
S206,Open-Dry,2022-06-20,W,4,Galtri,Galium triflorum,1,,
S206,Open-Dry,2022-06-20,W,4,Isosto,Isothecium stoloniferum,0.5,,
S206,Open-Dry,2022-06-20,W,4,Kinore,Kindbergia oregana,25,,
S206,Open-Dry,2022-06-20,W,4,Melsub,Melica subulata,0.5,,
S206,Open-Dry,2022-06-20,W,4,Nempar,Nemophila parviflora,10,,
S206,Open-Dry,2022-06-20,W,4,Osmber,Osmorhiza berteroi,0.5,,
S206,Open-Dry,2022-06-20,W,4,Plains,Plagiomnium insigne,0.5,,
S206,Open-Dry,2022-06-20,W,4,Rhylor,Rhytidiadelphus loreus,0.5,,
S206,Open-Dry,2022-06-20,W,4,Urtdio,Urtica dioica,15,,
S206,Open-Dry,2022-06-20,W,5,Antcur,Antitrichia curtipendula,0.5,,
S206,Open-Dry,2022-06-20,W,5,Carlep,Carex leptopoda,2,,
S206,Open-Dry,2022-06-20,W,5,Clasib,Claytonia sibirica,2,,
S206,Open-Dry,2022-06-20,W,5,Fessub,Festuca subuliflora,0.5,,
S206,Open-Dry,2022-06-20,W,5,Galapa,Galium aparine,15,,
S206,Open-Dry,2022-06-20,W,5,Gerrob,Geranium robertianum,0.5,,
S206,Open-Dry,2022-06-20,W,5,Isosto,Isothecium stoloniferum,1,,
S206,Open-Dry,2022-06-20,W,5,Kinore,Kindbergia oregana,10,,
S206,Open-Dry,2022-06-20,W,5,Nempar,Nemophila parviflora,1,,
S206,Open-Dry,2022-06-20,W,5,Plains,Plagiomnium insigne,0.5,,
S206,Open-Dry,2022-06-20,W,5,Poapal,Poa palustris,2,,
S206,Open-Dry,2022-06-20,W,5,Polmun,Polystichum munitum,5,,
S206,Open-Dry,2022-06-20,W,5,Rubleu,Rubus leucodermis,0.5,,
S206,Open-Dry,2022-06-20,W,5,Urtdio,Urtica dioica,35,,
s213,Open-Dry,2022-06-23,E,1,Fessub,Festuca subuliflora,8,,
s213,Open-Dry,2022-06-23,E,1,Galapa,Galium aparine,0.5,,
s213,Open-Dry,2022-06-23,E,1,Gooobl,Goodyera oblongifolia,0.5,,
s213,Open-Dry,2022-06-23,E,1,Holdis,Holodiscus discolor,0.5,,
s213,Open-Dry,2022-06-23,E,1,Hylspl,Hylocomium splendens,30,,
s213,Open-Dry,2022-06-23,E,1,Rhytri,Rhytidiadelphus triquetrus,60,,
s213,Open-Dry,2022-06-23,E,2,Fessub,Festuca subuliflora,15,,
s213,Open-Dry,2022-06-23,E,2,Rhytri,Rhytidiadelphus triquetrus,95,,
s213,Open-Dry,2022-06-23,E,3,Fessub,Festuca subuliflora,40,,
s213,Open-Dry,2022-06-23,E,3,Holdis,Holodiscus discolor,30,,
s213,Open-Dry,2022-06-23,E,3,Hylspl,Hylocomium splendens,45,,
s213,Open-Dry,2022-06-23,E,3,Rhytri,Rhytidiadelphus triquetrus,25,,
s213,Open-Dry,2022-06-23,E,4,Fessub,Festuca subuliflora,15,,
s213,Open-Dry,2022-06-23,E,4,Holdis,Holodiscus discolor,100,,
s213,Open-Dry,2022-06-23,E,4,Hylspl,Hylocomium splendens,10,,
s213,Open-Dry,2022-06-23,E,4,Rhytri,Rhytidiadelphus triquetrus,20,,
s213,Open-Dry,2022-06-23,E,5,Fessub,Festuca subuliflora,2,,
s213,Open-Dry,2022-06-23,E,5,Galapa,Galium aparine,0.5,,
s213,Open-Dry,2022-06-23,E,5,Holdis,Holodiscus discolor,80,,
s213,Open-Dry,2022-06-23,E,5,Hylspl,Hylocomium splendens,15,,
s213,Open-Dry,2022-06-23,E,5,Melsub,Melica subulata,5,,
s213,Open-Dry,2022-06-23,E,5,Rhytri,Rhytidiadelphus triquetrus,40,,
s213,Open-Dry,2022-06-23,N,1,Clasib,Claytonia sibirica,0.5,,
s213,Open-Dry,2022-06-23,N,1,Galapa,Galium aparine,0.5,,
s213,Open-Dry,2022-06-23,N,1,Hylspl,Hylocomium splendens,60,,
s213,Open-Dry,2022-06-23,N,1,Kinore,Kindbergia oregana,0.5,,
s213,Open-Dry,2022-06-23,N,1,Monpar,Montia parviflora,4,,
s213,Open-Dry,2022-06-23,N,1,Melsub,Melica subulata,5,,
s213,Open-Dry,2022-06-23,N,1,Rhytri,Rhytidiadelphus triquetrus,0.5,,
s213,Open-Dry,2022-06-23,N,1,Sancra,Sanicula crassicaulis,0.5,,
s213,Open-Dry,2022-06-23,N,2,Clasib,Claytonia sibirica,3,,
s213,Open-Dry,2022-06-23,N,2,Galapa,Galium aparine,4,,
s213,Open-Dry,2022-06-23,N,2,Hylspl,Hylocomium splendens,30,,
s213,Open-Dry,2022-06-23,N,2,Kinore,Kindbergia oregana,5,,
s213,Open-Dry,2022-06-23,N,2,Monpar,Montia parviflora,6,,
s213,Open-Dry,2022-06-23,N,2,Melsub,Melica subulata,5,,
s213,Open-Dry,2022-06-23,N,2,Rhytri,Rhytidiadelphus triquetrus,0.5,,
s213,Open-Dry,2022-06-23,N,3,Galapa,Galium aparine,5,,
s213,Open-Dry,2022-06-23,N,3,Holdis,Holodiscus discolor,0.5,,
s213,Open-Dry,2022-06-23,N,3,Hylspl,Hylocomium splendens,5,,
s213,Open-Dry,2022-06-23,N,3,Kinore,Kindbergia oregana,0.5,,
s213,Open-Dry,2022-06-23,N,3,Melsub,Melica subulata,2,,
s213,Open-Dry,2022-06-23,N,3,Rhytri,Rhytidiadelphus triquetrus,40,,
s213,Open-Dry,2022-06-23,N,3,Rosgym,Rosa gymnocarpa,5,,
s213,Open-Dry,2022-06-23,N,4,Clasib,Claytonia sibirica,0.5,,
s213,Open-Dry,2022-06-23,N,4,Hylspl,Hylocomium splendens,2,,
s213,Open-Dry,2022-06-23,N,4,Monpar,Montia parviflora,0.5,,
s213,Open-Dry,2022-06-23,N,4,Melsub,Melica subulata,10,,
s213,Open-Dry,2022-06-23,N,4,Rhytri,Rhytidiadelphus triquetrus,45,,
s213,Open-Dry,2022-06-23,N,5,Galapa,Galium aparine,1,,
s213,Open-Dry,2022-06-23,N,5,Hylspl,Hylocomium splendens,2,,
s213,Open-Dry,2022-06-23,N,5,Melsub,Melica subulata,8,,
s213,Open-Dry,2022-06-23,N,5,Poljun,Polytrichum juniperinum,2,,
s213,Open-Dry,2022-06-23,N,5,Rhytri,Rhytidiadelphus triquetrus,70,,
s213,Open-Dry,2022-06-23,S,1,Dichow,Dicranum howellii,0.5,,
s213,Open-Dry,2022-06-23,S,1,Fessub,Festuca subuliflora,12,,
s213,Open-Dry,2022-06-23,S,1,Galapa,Galium aparine,2,,
s213,Open-Dry,2022-06-23,S,1,Galtri,Galium triflorum,0.5,,
s213,Open-Dry,2022-06-23,S,1,Rhytri,Rhytidiadelphus triquetrus,85,,
s213,Open-Dry,2022-06-23,S,1,Sancra,Sanicula crassicaulis,1,,
s213,Open-Dry,2022-06-23,S,2,Fessub,Festuca subuliflora,8,,
s213,Open-Dry,2022-06-23,S,2,Galapa,Galium aparine,1,,
s213,Open-Dry,2022-06-23,S,2,Rhytri,Rhytidiadelphus triquetrus,85,,
s213,Open-Dry,2022-06-23,S,3,Fessub,Festuca subuliflora,3,,
s213,Open-Dry,2022-06-23,S,3,Galtri,Galium triflorum,0.5,,
s213,Open-Dry,2022-06-23,S,3,Monpar,Montia parviflora,2,,
s213,Open-Dry,2022-06-23,S,3,Rhytri,Rhytidiadelphus triquetrus,60,,
s213,Open-Dry,2022-06-23,S,4,Fessub,Festuca subuliflora,2,,
s213,Open-Dry,2022-06-23,S,4,Galapa,Galium aparine,0.5,,
s213,Open-Dry,2022-06-23,S,4,Galtri,Galium triflorum,2,,
s213,Open-Dry,2022-06-23,S,4,Holdis,Holodiscus discolor,30,,
s213,Open-Dry,2022-06-23,S,4,Kinore,Kindbergia oregana,0.5,,
s213,Open-Dry,2022-06-23,S,4,Monpar,Montia parviflora,2,,
s213,Open-Dry,2022-06-23,S,4,Polmun,Polystichum munitum,0.5,,
s213,Open-Dry,2022-06-23,S,4,Rhytri,Rhytidiadelphus triquetrus,55,,
s213,Open-Dry,2022-06-23,S,5,Fessub,Festuca subuliflora,1,,
s213,Open-Dry,2022-06-23,S,5,Galapa,Galium aparine,1,,
s213,Open-Dry,2022-06-23,S,5,Galtri,Galium triflorum,0.5,,
s213,Open-Dry,2022-06-23,S,5,Holdis,Holodiscus discolor,85,,
s213,Open-Dry,2022-06-23,S,5,Polmun,Polystichum munitum,0.5,,
s213,Open-Dry,2022-06-23,S,5,Rhytri,Rhytidiadelphus triquetrus,55,,
s213,Open-Dry,2022-06-23,W,1,Fessub,Festuca subuliflora,1,,
s213,Open-Dry,2022-06-23,W,1,Galapa,Galium aparine,0.5,,
s213,Open-Dry,2022-06-23,W,1,Hylspl,Hylocomium splendens,5,,
s213,Open-Dry,2022-06-23,W,1,Melsub,Melica subulata,5,,
s213,Open-Dry,2022-06-23,W,1,Rhytri,Rhytidiadelphus triquetrus,50,,
s213,Open-Dry,2022-06-23,W,1,Sancra,Sanicula crassicaulis,2,,
s213,Open-Dry,2022-06-23,W,2,Fessub,Festuca subuliflora,0.5,,
s213,Open-Dry,2022-06-23,W,2,Galapa,Galium aparine,1,,
s213,Open-Dry,2022-06-23,W,2,Kinore,Kindbergia oregana,5,,
s213,Open-Dry,2022-06-23,W,2,Monpar,Montia parviflora,0.5,,
s213,Open-Dry,2022-06-23,W,2,Melsub,Melica subulata,2,,
s213,Open-Dry,2022-06-23,W,2,Polmun,Polystichum munitum,0.5,,
s213,Open-Dry,2022-06-23,W,2,Rhytri,Rhytidiadelphus triquetrus,35,,
s213,Open-Dry,2022-06-23,W,3,Fessub,Festuca subuliflora,0.5,,
s213,Open-Dry,2022-06-23,W,3,Galapa,Galium aparine,6,,
s213,Open-Dry,2022-06-23,W,3,Gooobl,Goodyera oblongifolia,0.5,,
s213,Open-Dry,2022-06-23,W,3,Kinore,Kindbergia oregana,2,,
s213,Open-Dry,2022-06-23,W,3,Monpar,Montia parviflora,0.5,,
s213,Open-Dry,2022-06-23,W,3,Melsub,Melica subulata,5,,
s213,Open-Dry,2022-06-23,W,3,Rhytri,Rhytidiadelphus triquetrus,45,,
s213,Open-Dry,2022-06-23,W,4,Fessub,Festuca subuliflora,1,,
s213,Open-Dry,2022-06-23,W,4,Galtri,Galium triflorum,0.5,,
s213,Open-Dry,2022-06-23,W,4,Kinore,Kindbergia oregana,4,,
s213,Open-Dry,2022-06-23,W,4,Monpar,Montia parviflora,3,,
s213,Open-Dry,2022-06-23,W,4,Polmun,Polystichum munitum,1,,
s213,Open-Dry,2022-06-23,W,4,Rhytri,Rhytidiadelphus triquetrus,45,,
s213,Open-Dry,2022-06-23,W,5,Fessub,Festuca subuliflora,1,,
s213,Open-Dry,2022-06-23,W,5,Galtri,Galium triflorum,1,,
s213,Open-Dry,2022-06-23,W,5,Holdis,Holodiscus discolor,10,,
s213,Open-Dry,2022-06-23,W,5,Kinore,Kindbergia oregana,1,,
s213,Open-Dry,2022-06-23,W,5,Monpar,Montia parviflora,2,,
s213,Open-Dry,2022-06-23,W,5,Melsub,Melica subulata,2,,
s213,Open-Dry,2022-06-23,W,5,Rhylor,Rhytidiadelphus loreus,0.5,,
s213,Open-Dry,2022-06-23,W,5,Rhytri,Rhytidiadelphus triquetrus,25,,
s214,Open-Dry,2022-06-20,E,1,Berner,Berberis nervosa,5,,
s214,Open-Dry,2022-06-20,E,1,Gausha,Gaultheria shallon,7,70,
s214,Open-Dry,2022-06-20,E,1,Hylspl,Hylocomium splendens,5,,
s214,Open-Dry,2022-06-20,E,2,Berner,Berberis nervosa,0.5,,
s214,Open-Dry,2022-06-20,E,2,Gausha,Gaultheria shallon,75,65,
s214,Open-Dry,2022-06-20,E,2,Kinore,Kindbergia oregana,35,,
s214,Open-Dry,2022-06-20,E,2,Neocor,Neottia cordata,0.5,,
s214,Open-Dry,2022-06-20,E,2,Rhytri,Rhytidiadelphus triquetrus,5,,
s214,Open-Dry,2022-06-20,E,3,Gausha,Gaultheria shallon,50,60,
s214,Open-Dry,2022-06-20,E,3,Hylspl,Hylocomium splendens,80,,
s214,Open-Dry,2022-06-20,E,4,Gausha,Gaultheria shallon,6,40,
s214,Open-Dry,2022-06-20,E,4,Hylspl,Hylocomium splendens,55,,
s214,Open-Dry,2022-06-20,E,4,Kinore,Kindbergia oregana,30,,
s214,Open-Dry,2022-06-20,E,4,Rhytri,Rhytidiadelphus triquetrus,5,,
s214,Open-Dry,2022-06-20,E,5,Berner,Berberis nervosa,1,,
s214,Open-Dry,2022-06-20,E,5,Gausha,Gaultheria shallon,3,15,
s214,Open-Dry,2022-06-20,E,5,Hylspl,Hylocomium splendens,30,,
s214,Open-Dry,2022-06-20,E,5,Rhytri,Rhytidiadelphus triquetrus,30,,
s214,Open-Dry,2022-06-20,N,1,Berner,Berberis nervosa,5,,
s214,Open-Dry,2022-06-20,N,1,Brovul,Bromus vulgaris,0.5,,
s214,Open-Dry,2022-06-20,N,1,Gausha,Gaultheria shallon,7,75,
s214,Open-Dry,2022-06-20,N,1,Hylspl,Hylocomium splendens,20,,
s214,Open-Dry,2022-06-20,N,1,Kinore,Kindbergia oregana,25,,
s214,Open-Dry,2022-06-20,N,1,Linbor,Linnaea borealis,40,,
s214,Open-Dry,2022-06-20,N,1,Ruburs,Rubus ursinus,0.5,,
s214,Open-Dry,2022-06-20,N,2,Berner,Berberis nervosa,7,,
s214,Open-Dry,2022-06-20,N,2,Brovul,Bromus vulgaris,0.5,,
s214,Open-Dry,2022-06-20,N,2,Gausha,Gaultheria shallon,35,70,
s214,Open-Dry,2022-06-20,N,2,Hylspl,Hylocomium splendens,40,,
s214,Open-Dry,2022-06-20,N,2,Kinore,Kindbergia oregana,40,,
s214,Open-Dry,2022-06-20,N,2,Rhylor,Rhytidiadelphus loreus,10,,
s214,Open-Dry,2022-06-20,N,3,Berner,Berberis nervosa,10,,
s214,Open-Dry,2022-06-20,N,3,Gausha,Gaultheria shallon,25,100,
s214,Open-Dry,2022-06-20,N,3,Hylspl,Hylocomium splendens,5,,
s214,Open-Dry,2022-06-20,N,3,Kinore,Kindbergia oregana,80,,
s214,Open-Dry,2022-06-20,N,3,Lyslat,Lysimachia latifolia,0.5,,
s214,Open-Dry,2022-06-20,N,3,Rhytri,Rhytidiadelphus triquetrus,2,,
s214,Open-Dry,2022-06-20,N,4,Berner,Berberis nervosa,8,,
s214,Open-Dry,2022-06-20,N,4,Brovul,Bromus vulgaris,0.5,,
s214,Open-Dry,2022-06-20,N,4,Gausha,Gaultheria shallon,22,,
s214,Open-Dry,2022-06-20,N,4,Hylspl,Hylocomium splendens,75,,
s214,Open-Dry,2022-06-20,N,4,Kinore,Kindbergia oregana,25,,
s214,Open-Dry,2022-06-20,N,4,Lyslat,Lysimachia latifolia,0.5,,
s214,Open-Dry,2022-06-20,N,4,Rhytri,Rhytidiadelphus triquetrus,5,,
s214,Open-Dry,2022-06-20,N,5,Berner,Berberis nervosa,0.5,,
s214,Open-Dry,2022-06-20,N,5,Gausha,Gaultheria shallon,30,35,
s214,Open-Dry,2022-06-20,N,5,Hylspl,Hylocomium splendens,60,,
