Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,Notes,ID,Stats Code
Lepidium ramosissimum,A. Nelson,,branched pepper-grass,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Lepidium,exotic,unlisted,reported,unobserved,1934-07-05,William Newcombe,RBCM,V078508,1949527425,,,,,77674,VAS
Lepidium virginicum ssp. menziesii,L.,(DC.) Thell.,Menzies' pepperweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Lepidium,native,S5,confirmed,observed,1981-05-11,Harvey Janszen,RBCM,V113447,1949562524,2020-05-31,Andrew Simon,https://www.inaturalist.org/observations/48091418,"Mt. Sutil, open bluffs; extinct? Good subspecies? –QC",79971,VAS
Lobularia maritima,(L.) Desv.,,sweet alyssum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,Anastaticeae,Lobularia,,,new 2018,observed,,,,,,2018-06-01,Andrew Simon,https://www.inaturalist.org/observations/13031820,,56992,VAS
Lunaria annua,L.,,honesty,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Lunaria,exotic,unlisted,confirmed,observed,2012-04-21,Terry Taylor,Vascular Plants Seen on Galiano Island,,,2019-05-05,Christopher Heffley,https://www.inaturalist.org/observations/24639186,Reported by Terry Taylor,55886,VAS
Nasturtium officinale,R. Br.,,common watercress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Nasturtium,exotic,unlisted,confirmed,observed,1979-06-08,Harvey Janszen,RBCM,V122413,1949571512,2016-03-21,Sarah Tweedale,http://inaturalist.ca/observations/2817044,reported as Nasturtium microphyllum(V122413),78174,VAS
Raphanus raphanistrum,L.,,wild radish,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Raphanus,exotic,unlisted,confirmed,observed,1975-06-04,Angela Wood,RBCM,V097412,1949546341,2018-06-01,Andrew Simon,https://www.inaturalist.org/observations/13031674,,55411,VAS
Raphanus sativus,L.,,garden radish,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Raphanus,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2018-05-08,Andrew Simon,https://www.inaturalist.org/observations/12315531,,55410,VAS
Rorippa palustris ssp. palustris,(L.) Besser,,marsh yellowcress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Rorippa,native,S5,reported,unobserved,1982-08-14,Harvey Janszen,RBCM,V120104,1949569203,,,,Reported as Rorippa palustris var. occidentalis(V120104); L1; fenny field; very wet,64162,VAS
Sinapis arvensis,L.,,corn mustard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Sinapis,exotic,unlisted,reported,unobserved,1928-01-07,J. Travis,RBCM,V020104,1949469423,,,,,53264,VAS
Sisymbrium altissimum,L.,,tall tumble-mustard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Sisymbrium,exotic,unlisted,reported,unobserved,1982-08-14,Harvey Janszen,RBCM,V120266,1949569193,,,,waste ground and garden,56996,VAS
Sisymbrium officinale,(L.) Scop.,,hedge mustard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Sisymbrium,exotic,unlisted,confirmed,observed,1975-05-14,Angela Wood,RBCM,V097720,1949546742,2016-05-05,Andrew Simon,http://www.inaturalist.org/observations/3113986,"waste ground, gravel pit; L-66",53266,VAS
Teesdalia nudicaulis,(L.) W.T.Aiton,,shepherd's cress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,Iberideae,Teesdalia,,,new 2020,observed,,,,,,2020-04-19,Lauren Magner & Andrew Simon,https://www.inaturalist.org/observations/42637654,,79325,VAS
Thlaspi arvense,L.,,field pennycress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Thlaspi,exotic,unlisted,confirmed,observed,1979-06-28,Harvey Janszen,RBCM,V097837,,2017-05-09,Andrew Simon,https://www.inaturalist.org/observations/6217506,,79358,VAS
Thysanocarpus curvipes,Hook.,,sand lacepod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Thysanocarpus,native,S3S4,confirmed,observed,1980-04-11,Harvey Janszen,RBCM,V107363,1949556084,2014-03-22,Ryan Batten,https://www.inaturalist.org/observations/9145205,,58088,VAS
Turritis glabra,L.,,tower mustard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Brassicales,,,Brassicaceae,,,Turritis,native,S5,confirmed,observed,1930-04-13,William Newcombe,RBCM,V025781,1949475348,2017-04-30,Andrew Simon,https://www.inaturalist.org/observations/6047552,,79460,VAS
Amaranthus powellii,S. Watson,,Powell's amaranth,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Amaranthaceae,Amaranthoideae,,Amaranthus,exotic,unlisted,confirmed,observed,1905-06-20,Harvey Janszen,RBCM,V113852,1949562824,2016-07-31,Andrew Simon,http://www.inaturalist.org/observations/3786981,,75398,VAS
Amaranthus retroflexus,L.,,rough pigweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Amaranthaceae,Amaranthoideae,,Amaranthus,exotic,unlisted,new 2018,observed,,,,,,2018-09-10,Christopher Heffley,https://www.inaturalist.org/observations/16400876,,58776,VAS
Atriplex patula,L.,,common orache,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Amaranthaceae,Chenopodioideae,,Atriplex,exotic,unlisted,confirmed,observed,,,,,,2016-06-19,Andrew Simon,http://www.inaturalist.org/observations/3495353,H. Janszen (2001) reports syn. Atriplex subspicata,60175,VAS
Atriplex prostrata,Bouchér ex DC.,,thinleaf orach,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Amaranthaceae,Chenopodioideae,,Atriplex,exotic,unlisted,new 2015,observed,,,,,,2015-08-05,Andrew Simon,http://www.inaturalist.org/observations/2599838,,60176,VAS
Chenopodium album,L.,,common lamb's-quarters,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Amaranthaceae,Chenopodioideae,,Chenopodium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-07-31,Andrew Simon,http://www.inaturalist.org/observations/3786976,,58127,VAS
Salicornia depressa,Standl.,,maritime glasswort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Amaranthaceae,Chenopodioideae,,Salicornia,unlisted,S5,reported,unobserved,2006-06-30,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,78930,VAS
Salicornia perennis,,,American glasswort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Amaranthaceae,Chenopodioideae,,Sarcocornia,unlisted,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-05-10,Andrew Simon,http://www.inaturalist.org/observations/3310931,H. Janszen (2001) reports Salicornia pacifica,78932,VAS
Opuntia fragilis,(Nutt.) Haw.,,brittle prickly-pear cactus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Cactaceae,Opuntioideae,,Opuntia,native,S5,new 2013,observed,,,,,,2013-04-08,Felix Erhard,http://www.inaturalist.org/observations/2583398,,62474,VAS
Arenaria serpyllifolia var. serpyllifolia,L.,,thyme-leaved sandwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Arenaria,exotic,unlisted,reported,unobserved,1979-06-28,Harvey Janszen,RBCM,V097814,1949546763,,,,reported as Arenaria serpyllifoliavar. serpyllifolia(V097814),75553,VAS
Cerastium arvense ssp. strictum,L.,(L.) Reiche,matted field chickweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,Alsinoideae,,Cerastium,native,S5,confirmed,observed,1972-05-02,B. Stephens,UBC,V138583,,2013-04-27,Felix Erhard,http://www.inaturalist.org/observations/2588474,,50847,VAS
Cerastium fontanum ssp. vulgare,Baumg.,(Hartm.) Greuter & Burdet,mouse-ear chickweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Cerastium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-06-05,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2563618,Cerastium fontanumssp.triviale reported by HJ (2001),53307,VAS
Cerastium glomeratum,Thuill.,,sticky chickweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Cerastium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-17,Andrew Simon,http://www.inaturalist.org/observations/2621726,,52973,VAS
Cerastium pumilum,Curtis,,dwarf mouse-ear,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Alsinoideae,Alsineae,Cerastium,,,new 2017,observed,,,,,,2017-04-20,Andrew Simon,https://www.inaturalist.org/observations/5885311,,160341,VAS
Cerastium tomentosum,L.,,snow-in-summer,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,Alsinoideae,,Cerastium,exotic,unlisted,new 2019,observed,,,,,,2019-06-02,Andrew Simon,https://www.inaturalist.org/observations/26288932,,160347,VAS
Dianthus armeria,L.,,Deptford pink,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Dianthus,exotic,unlisted,confirmed,observed,1975-07-18,Harvey Janszen,RBCM,V083231,1949532176,2018-07-09,Andrew Simon,https://www.inaturalist.org/observations/14220758,,64541,VAS
Moehringia macrophylla,(Hook.) Fenzl,,big-leaved sandwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Moehringia,native,S5,confirmed,observed,1975-05-13,Angela Wood,RBCM,V097335,1949546493,2015-03-21,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2608744,,61884,VAS
Moenchia erecta,"(L.) P.Gaertn., B.Mey. & Scherb.",,upright chickweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Alsinoideae,Alsineae,Moenchia,,,new 2020,observed,,,,,,2020-05-07,Andrew Simon,https://www.inaturalist.org/observations/45205082,,78088,VAS
Sabulina macra,(A. Nelson & J.F. Macbride) Dillenberger & Kadereit,,slender sandwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Sabulina,native,S5,new 2017,unobserved,2017-05-27,Alexander J. Wright,Bioblitz Galiano 2017,,,,,,reported as Minuartia tenella,165444,VAS
Sagina apetala,Ard.,,common pearlwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Sagina,exotic,unlisted,reported,unobserved,2003-05-01,Frank Lomer,UBC,V231295,,,,,,56998,VAS
Sagina decumbens ssp. occidentalis,(Elliott) Torr. & A. Gray,(S. Watson) G.E. Crow,western pearlwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Sagina,native,S5,confirmed,observed,1981-05-21,Harvey Janszen,RBCM,V113486,1949562575,2017-05-19,Andrew Simon,https://www.inaturalist.org/observations/6425199,,57000,VAS
Sagina maxima ssp. maxima,A. Gray,,coastal pearlwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Sagina,native,S5,reported,unobserved,2014-05-13,Frank Lomer,UBC,V241911,,,,,collected in ruderal area. Adventive? –QC,78922,VAS
Sagina procumbens,L.,,bird's-eye pearlwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Sagina,exotic,unlisted,confirmed,observed,1979-08-06,Harvey Janszen,RBCM,V145312,1949594067,2017-06-13,Andrew Simon,http://inaturalist.ca/observations/6646871,,55667,VAS
Silene antirrhina,L.,,sleepy catchfly,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Silene,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-06-05,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2563565,,58780,VAS
Silene coronaria,(Desr.) Clairv. ex Rchb.,,rose campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Silene,exotic,unlisted,confirmed,observed,1986-08-03,Gerald B. Straley,UBC,V190607,,2015-05-31,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2663725,Reported as Lychnis coronaria,485191,VAS
Silene latifolia,(Mill.) E.H.L. Krause,,white cockle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Silene,exotic,unlisted,reported,unobserved,1975-06-28,Angela Wood,RBCM,V097138,1949546413,,,,,128683,VAS
Silene vulgaris,(Moench) Garcke,,bladder campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Silene,exotic,unlisted,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,55721,VAS
Spergula arvensis,L.,,corn-spurry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Spergula,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2018-04-07,Andrew Simon,https://www.inaturalist.org/observations/10771293,,57005,VAS
Spergularia canadensis var. occidentalis,(Pers.) G. Don,R. Rossbach,Canadian sand-spurry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Spergularia,native,S5,confirmed,observed,1979-08-15,Harvey Janszen,RBCM,V097810,1949546916,2016-07-18,Andrew Simon,http://www.inaturalist.org/observations/3701047,,81378,VAS
Spergularia macrotheca var. macrotheca,(Hornem. ex Cham. & Schltdl.) Heynh.,,beach sand spurry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Spergularia,native,S4?,new 2017,observed,,,,,,2017-08-11,Tyson Ehlers,https://www.inaturalist.org/observations/8816633,,61472,VAS
Spergularia marina,(L.) Besser,,saltmarsh sand spurry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,Sperguleae,Spergularia,,,confirmed,observed,1981-07-07,Harvey Janszen,RBCM,V113522,1949562537,2017-08-04,Tyson Ehlers,https://www.inaturalist.org/observations/8848751,,79169,VAS
Spergularia rubra,(L.) J. Presl. & C. Presl.,,red sand-spurry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Spergularia,exotic,unlisted,confirmed,observed,1975-08-13,Angela Wood,RBCM,V097726,1949546726,2015-06-05,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2563737,,55730,VAS
Stellaria borealis ssp. sitchana,Bigelow,(Steud.) Piper & Beattie,boreal starwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Stellaria,native,S5,confirmed,observed,1975-05-25,Angela Wood,RBCM,V097367,1949546323,2015-05-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2625810,,60996,VAS
Stellaria crispa,Cham. & Schltdl.,,crisp starwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Stellaria,native,S5,confirmed,observed,1975-06-08,Angela Wood,RBCM,V097244,1949546444,2016-07-10,Adam Huggins,http://www.inaturalist.org/observations/3654411,,79201,VAS
Stellaria graminea,L.,,grass-leaved starwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Stellaria,exotic,unlisted,new 2015,observed,,,,,,2015-05-14,Andrew Simon,http://www.inaturalist.org/observations/2617682,,61948,VAS
Stellaria media,(L.) Vill.,,common chickweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Stellaria,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-03-26,Andrew Simon,http://www.inaturalist.org/observations/2588223,,53298,VAS
Stellaria nitens,Nutt.,,shining starwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,,Stellaria,native,S5,confirmed,observed,1983-05-01,Gerald B. Straley,UBC,V178685,,2017-04-20,Andrew Simon,https://www.inaturalist.org/observations/5886028,,57007,VAS
Drosera rotundifolia,L.,,round-leaved sundew,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Droseraceae,,,Drosera,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2016-04-01,Andrew Simon,http://www.inaturalist.org/observations/2865591,,52658,VAS
Calandrinia ciliata,(Ruiz & Pav.) DC.,,redmaids,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,,Calandrinia,native,S3S4,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-03-16,Sarah Tweedale,http://inaturalist.ca/observations/2809557,,400267,VAS
Claytonia exigua ssp. exigua,Torr. & A. Gray,,pale springbeauty,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,,Claytonia,native,S4,new 2016,observed,,,,,,2016-04-12,Marlin Stewart,http://www.inaturalist.org/observations/2954039,,57233,VAS
Claytonia exigua ssp. glauca,Torr. & A. Gray,(Torr. & A. Gray) J.M.Mill. & K.L.Chambers,pallid claytonia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,,Claytonia,native,S4,new 2017,observed,,,,,,2013-03-22,Ryan Batten,https://www.inaturalist.org/observations/9142506,,57229,VAS
Claytonia parviflora,Douglas ex Hook.,,streambank springbeauty,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,,Claytonia,native,S5,confirmed,observed,,Kent Brothers,VMS Private List,,,2015-02-21,Lauren Magner & Andrew Simon,http://inaturalist.ca/observations/2605634,,58294,VAS
Claytonia perfoliata,Donn ex Willd.,,miner's-lettuce,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,,Claytonia,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2013-04-08,Felix Erhard,http://www.inaturalist.org/observations/2583372,,52994,VAS
Claytonia rubra ssp. depressa,(Howell) Tidestr.,(A. Gray) John M. Mill. & K.L. Chambers.,redstem springbeauty,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,,Claytonia,native,S5,new 2017,observed,,,,,,2017-03-25,Andrew Simon,https://www.inaturalist.org/observations/5472855,,79751,VAS
