id,occurrenceID,recordId,type,modified,language,license,rightsHolder,basisOfRecord,institutionID,collectionID,institutionCode,collectionCode,ownerInstitutionCode,informationWithheld,dataGeneralizations,catalogNumber,otherCatalogNumbers,scientificName,acceptedNameUsage,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,identificationQualifier,vernacularName,nomenclaturalCode,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,reproductiveCondition,establishmentMeans,occurrenceRemarks,dynamicProperties,recordedBy,recordNumber,fieldNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,higherGeography,countryCode,country,stateProvince,county,locality,habitat,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinates,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceSources,georeferenceRemarks,Name,Description,geometry,_75,Name Status,Referred iNaturalist Id,Referred iNaturalist Name
1459258,NA,0898BBCE-5767-4062-AAEA-4F87E8B8EDCA,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium aciculare,Rhacomitrium aciculare,Grimmiaceae,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,aciculare,NA,species,(Hedw.) Brid.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Stoney creek.,"Occasionally shaded boulder along descending stream, < 1 cm soil accumulation, rough rock surface.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),unaccepted,129655,Racomitrium aciculare
1459259,NA,492284E3-9C94-42B9-80E4-737FEA7E1645,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium heterostichum var. heterostichum,Rhacomitrium heterostichum var. heterostichum,Grimmiaceae,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,heterostichum,heterostichum,variety,NA,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Stoney creek.,"Occasionally shaded boulder along descending stream, < 1 cm soil accumulation, rough rock surface.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),unaccepted,167683,Racomitrium heterostichum
1459260,NA,A0C2084A-2E2C-4D78-8B74-7532D4723AA8,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania subalpina,Scapania subalpina,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,subalpina,NA,species,(Nees) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Scapania americana.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Stoney creek.,"Occasionally shaded boulder along descending stream, < 1 cm soil accumulation, rough rock surface.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,168528,Scapania subalpina
1459261,NA,3AF727A8-296C-4FCF-BABB-3123CE0E9E55,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pogonatum alpinum,Polytrichastrum alpinum,Polytrichaceae,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichastrum,alpinum,NA,species,(Hedw.) Roehl.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Stoney creek.,"Occasionally shaded boulder along descending stream, < 1 cm soil accumulation, rough rock surface.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),unaccepted,167286,Polytrichastrum alpinum
1459262,NA,B0B4986F-3D62-4BE8-B5D5-53DE6192AFD8,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marsupella emarginata,Marsupella emarginata,Gymnomitriaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Marsupella,emarginata,NA,species,(Ehrh.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Stoney creek.,"Occasionally shaded boulder along descending stream, < 1 cm soil accumulation, rough rock surface.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,165172,Marsupella emarginata
1459263,NA,ACDEB7E8-8C11-465D-B007-E94C5B2D8428,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypnum dieckii,Hypnum dieckii,Hypnaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,dieckii,NA,species,Ren. & Card. ex Roehl.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Stoney creek.,"Occasionally shaded boulder along descending stream, < 1 cm soil accumulation, rough rock surface.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,163994,Hypnum dieckii
1459264,NA,F45E32C5-D084-4A96-A0E4-A6771C65561E,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blindia acuta,Blindia acuta,Seligeriaceae,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Blindia,acuta,NA,species,(Hedw.) B.S. G.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Stoney creek.,"Occasionally shaded boulder along descending stream, <1 cm soil accumulation, rough rock surface.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,156309,Blindia acuta
1459265,NA,4E71EEDB-5D01-4F71-A2BA-E08E695B1586,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ceratodon purpureus,Ceratodon purpureus,Ditrichaceae,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ceratodon,purpureus,NA,species,(Hedw.) Brid.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Stoney creek.,"Occasionally shaded boulder along descending stream , < 1 cm soil accumulation, rough rock surface.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,123117,Ceratodon purpureus
1459304,NA,F5F3C93F-12B7-4BE9-BD53-DB486BF4D9C4,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania americana,Scapania americana,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,americana,NA,species,K. Müll.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Mylia taylori & others.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Little shaded exposed boulder surface, 1 cm soil accumulation, some weathering, wetted by seepage water.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,168492,Scapania americana
1459305,NA,05176D17-7D56-41FF-9A88-B7EAC1FA4D47,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium brevipes var. eramulosum,NA,Grimmiaceae,NA,NA,NA,NA,Grimmiaceae,Rhacomitrium,brevipes,eramulosum,variety,Kindb.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Little shaded exposed boulder surface, 1 cm soil accumulation, some weathering, wetted by seepage water.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),unknown,,
1459306,NA,E90718F8-6D8B-4EAB-9BCA-50F82EA9C810,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhizomnium glabrescens,Rhizomnium glabrescens,Mniaceae,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Rhizomnium,glabrescens,NA,species,(Schrad.) Kop.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Little shaded exposed boulder surface, 1 cm soil accumulation, some weathering, wetted by seepage water.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,85421,Rhizomnium glabrescens
1459307,NA,B5FDE636-1591-4DDA-B6C8-108B63C18937,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herbertus adunca,NA,Herbertaceae,NA,NA,NA,NA,Herbertaceae,Herbertus,adunca,NA,species,(Dicks.) S. Gray,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Little shaded exposed boulder surface, 1 cm soil accumulation, some weathering, wetted by seepage water.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),unknown,,
1459308,NA,AD5EA264-3772-437E-9240-C202512BC7C3,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diplophyllum albicans,Diplophyllum albicans,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum,albicans,NA,species,(L.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Little shaded exposed boulder surface, 1 cm soil accumulation, some weathering, wetted by seepage water.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,123963,Diplophyllum albicans
1459309,NA,24559FCF-A6D3-4088-A4AE-681CD46818E9,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bazzania denudata,Bazzania denudata,Lepidoziaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Bazzania,denudata,NA,species,(Torr.) Trev.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Little shaded exposed boulder surface, 1 cm soil accumulation, some weathering, wetted by seepage water.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,56475,Bazzania denudata
1459310,NA,84568EA0-161A-49A7-B3EF-6454C471B616,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mylia taylori,NA,Myliaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Myliaceae,Mylia,taylori,NA,species,(Hook.) S. Gray,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Bazzania denudata & others.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Little shaded exposed boulder surface, 1 cm soil accumulation, some weathering, wetted by seepage water.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),invalid,154337,Mylia taylorii
1459311,NA,10ECA9CB-73EC-48AB-AA8C-9D65DBFC6D06,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marsupella emarginata,Marsupella emarginata,Gymnomitriaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Marsupella,emarginata,NA,species,(Ehrh.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Diplophyllum albicans.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Little shaded exposed boulder surface, 1 cm soil accumulation, some weathering, wetted by seepage water.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,165172,Marsupella emarginata
1459312,NA,24FFC9CF-7261-4842-AF16-0FB8F4266A64,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania americana,Scapania americana,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,americana,NA,species,K. Müll.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Diplophyllum albicans.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Shaded rockface, little soil accumulation, wet dripping rock, seepage area, soil in rock fissures.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,168492,Scapania americana
1459313,NA,482BA355-C9C0-4E51-A021-458816147EBF,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium heterostichum var. heterostichum,Rhacomitrium heterostichum var. heterostichum,Grimmiaceae,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,heterostichum,heterostichum,variety,NA,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Shaded rockface, little soil accumulation, wet dripping rock, seepage area, soil in rock fissures.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),unaccepted,167683,Racomitrium heterostichum
1459314,NA,A3724814-DB55-45CD-BC66-CD4E8817C143,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhizomnium glabrescens,Rhizomnium glabrescens,Mniaceae,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Rhizomnium,glabrescens,NA,species,(Schrad.) Kop.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Shaded rockface, little soil accumulation, wet dripping rock, seepage area, soil in rock fissures.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,85421,Rhizomnium glabrescens
1459315,NA,BED88F39-A927-483C-9E98-6B88EF6093AE,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diplophyllum albicans,Diplophyllum albicans,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum,albicans,NA,species,(L.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Shaded rockface, little soil accumulation, wet dripping rock, seepage area, soil in rock fissures.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,123963,Diplophyllum albicans
1459316,NA,F049A365-1BBB-4A78-A479-662FF45789C0,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cephalozia bicuspidata,Cephalozia bicuspidata,Cephaloziaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Cephalozia,bicuspidata,NA,species,(L.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Shaded rockface, little soil accumulation, wet dripping rock, seepage area, soil in rock fissures.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,56489,Cephalozia bicuspidata
1459317,NA,E34DC84D-5178-4D1D-9AF7-B75E7A2FD5E6,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calypogeia muelleriana,Calypogeia muelleriana,Calypogeiaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Calypogeiaceae,Calypogeia,muelleriana,NA,species,(Schiffn.) K. Müll.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Shaded rockface, little soil accumulation, wet dripping rock, seepage area, soil in rock fissures.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,56487,Calypogeia muelleriana
1459318,NA,D99B4C1D-EC76-4A31-B770-B56865D24537,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bazzania tricrenata,Bazzania tricrenata,Lepidoziaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Bazzania,tricrenata,NA,species,(Wahlenb.) Lindb.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Diplophyllum albicans.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Shaded rockface, little soil accumulation, wet dripping rock, seepage area, soil in rock fissures.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,159203,Bazzania tricrenata
1459319,NA,BB6DC0A7-9636-42A2-AF0E-FF9EDE085D2C,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mylia taylori,NA,Myliaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Myliaceae,Mylia,taylori,NA,species,(Hook.) S. Gray,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Shaded rockface, little soil accumulation, wet dripping rock, seepage area, soil in rock fissures.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),invalid,154337,Mylia taylorii
1459320,NA,CBEB4B67-281C-4CE0-9AFF-1E58749F92A9,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania americana,Scapania americana,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,americana,NA,species,K. Müll.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Partially shaded exposed boulder surface in forest, little soil accumulation.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,168492,Scapania americana
1459321,NA,305128B1-C9DE-487E-B45B-117ABC70499F,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium heterostichum var. heterostichum,Rhacomitrium heterostichum var. heterostichum,Grimmiaceae,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,heterostichum,heterostichum,variety,NA,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Partially shaded exposed boulder surface in forest, little soil accumulation.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),unaccepted,167683,Racomitrium heterostichum
1459322,NA,C5D976BC-DF06-433B-9583-BB55C7594F6F,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhizomnium glabrescens,Rhizomnium glabrescens,Mniaceae,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Rhizomnium,glabrescens,NA,species,(Schrad.) Kop.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-03,1980,6,3,155,155,"june 3,1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon falls.,"Partially shaded exposed boulder surface in forest, little soil accumulation.",61 m,61,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,85421,Rhizomnium glabrescens
